Close,High,Low,Open,Volume,Return,SMA_10,SMA_50,Volatility,Action,RTG
325.5509033203125,325.6524513348711,322.4486452873158,323.3442345333608,54908700,0.5829728491572401,-0.8741154503760763,-1.1475307086086,-0.881227289974368,2,0.0742650110098324
330.2596130371094,331.2290526523332,326.31716140186785,327.46205589368293,69540000,0.9237968012116239,-0.8385312574089224,-1.131653043065407,-0.8223745205199827,2,-0.6661985582398872
318.8939514160156,329.0408614690771,316.3087321994255,328.5699763174422,148011100,-2.378243616583541,-0.8261715991925205,-1.1172883742821658,-0.325133306598827,2,-1.4551942175436618
316.290283203125,321.14675134230083,309.18096542994215,319.5771810982591,139156300,-0.6049075696114,-0.8208000956158636,-1.1050384198758403,-0.298988499786667,2,0.5706489439643121
307.6482849121094,316.3548979684875,307.3436127666007,310.8797876425356,114465300,-1.8991777060050568,-0.837679838036843,-1.0935049623888817,-0.10020299003530372,2,1.8611187218747571
313.7235107421875,316.18866978492355,310.787438417005,311.6553299341424,91462300,1.280731267659486,-0.8452070678924639,-1.0812167482150894,-0.03014720803241747,2,3.8491105884781938
308.2762451171875,316.2534284676327,307.3160189497297,315.59790272492,90569500,-1.2263325417309596,-0.8689877430199445,-1.0723370447616052,-0.0010393435664862744,2,2.4966166068650044
308.43310546875,311.11987273507737,305.6078508539459,310.05809882812946,84680200,-0.01895460382469564,-0.8937942813859934,-1.0641495464941177,-0.001312757759349806,2,4.251796656548624
312.4955749511719,314.2682976219797,308.58084878107974,311.59998582152673,65605700,0.8364795473936345,-0.914863147316234,-1.055026442861299,0.037192873748392107,2,4.078602316826957
314.0743713378906,315.7824287686118,312.5047730661032,314.9514765797402,52920900,0.28798126132420115,-0.930751788863342,-1.0469850283874442,0.04026379846643656,2,3.386487394849819
312.82794189453125,316.74266767813356,312.5509390358151,315.31158485907184,82096000,-0.3214331904194958,-0.9547065631065873,-1.038275826920533,0.043404279170622236,2,2.439231015119402
310.0765686035156,311.79389633261354,307.44519615617884,307.9714762809404,91523300,-0.6475007224648052,-0.9927071713587196,-1.0314378476806083,0.05644734603758446,2,2.685266944801864
306.5068054199219,310.9933980198159,304.0224987247291,310.88216462887675,105877900,-0.8310760605616409,-1.0160296727736229,-1.0253185611580031,0.07980608384627118,2,3.20021679237404
303.0954284667969,303.2437490415965,298.2380498714508,301.91817103397455,99450800,-0.8052245589599438,-1.0408729270918076,-1.0216008797867002,0.0958509758144585,0,3.675490227393673
306.1823425292969,306.7385377490843,302.06653750783966,304.57868073084774,63612100,0.6347091773206663,-1.0436330013904476,-1.0157638165307912,0.09610491456094761,0,5.340715641528127
299.08172607421875,307.01669609895345,298.5811474715118,306.73858430221924,93112200,-1.6200212949128112,-1.0712005333904,-1.0140207438314373,0.17951611415790758,0,4.75871982297586
299.8788146972656,302.937845386202,296.448968406663,297.7652958983576,76681300,0.12671693066041786,-1.0870112038153654,-1.012996455819999,0.15141226041657566,0,6.7031716510124255
304.7268981933594,305.514810507984,298.15459715590544,299.02593448186957,71069400,1.0388449014663135,-1.0939892457671985,-1.009777174598643,0.2190550145278076,0,6.253387080631463
309.788330078125,310.50209652529975,307.8972775754779,308.88915578763124,64584600,1.0687672205211205,-1.099086442684232,-1.0049746425791766,0.2733125710624995,0,4.91964911564721
308.1011047363281,310.3258566144469,307.4058680063376,309.58428208482565,51304000,-0.4212683519652355,-1.110332900811912,-1.001712031711311,0.27498335456942347,0,3.683690971686982
310.43719482421875,313.58892978637374,308.5739508757094,308.76860928712824,104081100,0.45889935619658934,-1.1148341961020152,-0.9978093514884189,0.267505257268213,0,4.112350365443264
312.43017578125,314.0060289873834,310.5484025217798,313.03270872151455,88698700,0.380378182796007,-1.1104028277504878,-0.9937993415813079,0.22752355583069653,0,3.862933105103695
309.4638366699219,312.40238366370073,307.00733868479756,307.48010881582076,89431100,-0.6947391085936321,-1.1048353333870742,-0.9895503230907683,0.021754648053918503,0,4.009593545588175
314.9516296386719,315.1370091924181,311.475444751699,311.5217825678193,45713100,1.1446668633234465,-1.0825124941556945,-0.9825105373730396,0.0841187374152625,0,4.522137966533786
310.47418212890625,317.18555337279156,309.964353167819,315.0905642737861,90128900,-1.013734231176073,-1.0744318244706847,-0.9779713631519965,-0.037494926220269606,0,3.4205221825447643
315.87860107421875,316.6850714131168,313.40354507518236,313.43135342172144,56999600,1.1226268529482126,-1.0428066913627856,-0.9706832453317834,-0.057146633802713655,0,4.724166284012176
318.6780700683594,318.7429656383515,316.89825106833507,317.81598305879504,45242500,0.5453896639941588,-1.007411479250996,-0.963714426424325,-0.1239379440154922,0,2.6284930455845648
321.52392578125,321.9874170889095,319.7070477762188,320.32811028649445,59528600,0.5499636611011081,-0.9757860588508268,-0.9552700657816786,-0.11252188239562658,0,2.4950605481390937
326.69647216796875,328.1703711128486,323.5725453203997,324.063844968693,80388500,1.0334934138508627,-0.9439514322194686,-0.9457675604523547,-0.09505536911065729,2,2.2956685376148487
324.5643615722656,326.73349705593574,323.60029192754826,326.55736813172996,73255500,-0.4942221975310493,-0.9129544349312205,-0.9378577673960905,-0.07988887142987204,2,2.2125468975980795
322.52508544921875,326.23301626563176,321.7927894812495,325.139183464214,57727900,-0.47779541686822236,-0.8901953711167105,-0.9311579279896659,-0.0724530889319742,2,3.0383719901327213
322.12646484375,322.60848562858945,318.0755552653786,318.6131927450355,60357700,-0.13682511471536554,-0.8719392114290165,-0.9253212556087849,-0.0969604920804305,2,3.007437315489433
321.9317321777344,325.13908342610574,321.75560325500436,323.4797769752981,89501900,-0.09416891994208357,-0.8484646749447029,-0.9203300689065831,-0.14122346872687477,2,3.1052081993716474
317.03729248046875,323.82278285072874,316.1381183278607,323.1924415429291,68425600,-1.0804155830338018,-0.844537791819716,-0.9172661835015925,-0.11006968345660004,2,3.3279846695004625
318.3072509765625,321.55168968171705,317.6212929886074,318.38139712826285,60051900,0.2172824202377952,-0.8297897005854554,-0.9140716998518799,-0.12491561017804599,2,4.118477135436886
317.70477294921875,320.43010419590195,317.3988528335673,318.2609399062844,63575000,-0.18119759286073395,-0.8263513866952362,-0.9101407041820908,-0.29276897739841734,2,3.3551966354683698
319.44744873046875,320.0314522737697,315.7766056873438,317.9179331532719,55399300,0.3172322435994618,-0.8249028016102378,-0.9071670879159688,-0.2913097872121554,2,4.01353572277787
320.5320129394531,320.7266713466308,318.0755149322923,320.6710546588657,49143900,0.1760336285406894,-0.8267703737421522,-0.9035727276160673,-0.3414149814911736,2,4.577850978935163
314.6086120605469,317.9364759234132,311.1138698437013,317.14853512100905,91473000,-1.3017686144960072,-0.8495293800982083,-0.9022132642679335,-0.2886848828035398,2,4.410088080582708
313.52398681640625,315.285247709324,313.3107706813909,314.95154762591665,65994100,-0.2862333574325679,-0.8703161824775293,-0.9016345622923363,-0.29462651373166865,2,5.419422960651339
302.80810546875,313.5518292002192,302.3168058775529,307.8508925089764,127094300,-2.36233402069964,-0.9074392852194442,-0.9053465759757304,-0.018376980886559122,0,5.918748479914075
305.8856201171875,309.0558836435642,301.35266323095533,303.0397777544152,90597700,0.6332650186012774,-0.9380175252945927,-0.9074088326245948,-0.0025267008884077074,0,8.122290933617343
302.6968688964844,305.61685806950385,299.0445556385391,304.30980936954535,120287300,-0.7575833283220639,-0.9742328993794603,-0.9110375324453576,0.0012198436611857667,0,5.78459715859182
306.0896911621094,308.0919488492275,303.3458020708051,306.0896911621094,86068300,0.7038884096376855,-0.9948450280584761,-0.9138054794686917,-0.04535398390984691,0,7.069841473417453
311.4939270019531,313.55182927466103,306.1730565274314,309.324791356006,93294200,1.139431077221727,-1.0076731450507288,-0.9157340913468796,-0.012209287402069401,0,4.960171749337078
